Query.seq	Subject.seq	Percent.ID	Length	Mismatch	Query.start	Query.end	Subject.start	Subject.end	E.value	Bit.score
gyra	ERR3931976_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931975_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931974_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931973_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931972_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931971_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931970_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931969_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931967_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931966_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931965_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931964_gyrA_7_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931963_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931961_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931959_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931958_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931956_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931955_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931954_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931952_gyrA_5_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931951_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931949_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931948_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931946_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931943_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931941_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931938_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931933_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931930_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931929_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931928_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931925_gyrA_8_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931922_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931918_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931917_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931916_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931915_gyrA_5_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931913_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931911_gyrA_11_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931909_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931907_gyrA_5_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931906_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931905_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931904_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931902_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931901_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931898_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931895_gyrA_7_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931894_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931893_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931892_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931891_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931890_gyrA_5_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931889_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931888_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931887_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931886_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931885_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931884_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931883_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931882_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931880_gyrA_10_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931878_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931877_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931876_gyrA_12_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931875_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931874_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931872_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931871_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931870_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931868_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931866_gyrA_10_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931865_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931863_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931862_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931859_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931858_gyrA_7_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931856_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931855_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931854_gyrA_13_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931852_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931851_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931850_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931849_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931848_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931846_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931845_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931843_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931842_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931841_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931840_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931839_gyrA_9_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931838_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931837_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931836_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931829_gyrA_5_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931827_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931823_gyrA_8_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931821_gyrA_7_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931819_gyrA_8_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931816_gyrA_8_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931814_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931812_gyrA_11_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931810_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931808_gyrA_8_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931806_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931804_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931802_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931801_gyrA_8_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931800_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931797_gyrA_8_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931796_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931793_gyrA_9_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931792_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3931790_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904706_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904704_gyrA_7_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904702_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904700_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904698_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904696_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904691_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904689_gyrA_7_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904688_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904682_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904669_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904668_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904666_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904665_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904664_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904658_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904650_gyrA_7_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904645_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904644_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904642_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904640_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904632_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904625_gyrA_5_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904617_gyrA_8_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904615_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904612_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904606_gyrA_5_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904605_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904604_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904603_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904601_gyrA_5_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904597_gyrA_9_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904593_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904591_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904583_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904581_gyrA_9_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904558_gyrA_15_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904554_gyrA_14_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904553_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904551_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904541_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904538_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904536_gyrA_5_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904534_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904532_gyrA_12_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904530_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904527_gyrA_7_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904522_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904521_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904520_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904518_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904516_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904512_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904506_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904499_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904492_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904486_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904484_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904482_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904481_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904480_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904478_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904476_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904474_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3904472_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844777_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844776_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844775_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844773_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844764_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844763_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844759_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844758_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844757_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844756_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844755_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844754_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844753_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844752_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844751_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844750_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844749_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844748_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844745_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844743_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844740_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844739_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844738_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844736_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844735_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844730_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844729_gyrA_9_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844728_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844726_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844723_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844721_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844720_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844717_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844716_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844715_gyrA_5_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844714_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844713_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844711_gyrA_8_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844707_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844705_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844704_gyrA_13_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844703_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844702_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844701_gyrA_8_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844700_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844699_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844698_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844697_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844695_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844694_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844693_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844692_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844691_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844689_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844688_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844687_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844686_gyrA_11_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844685_gyrA_7_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844684_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844683_gyrA_8_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844682_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844680_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844679_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844676_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844674_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844672_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844671_gyrA_12_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844665_gyrA_14_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844659_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844658_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844654_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844649_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844646_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844643_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844642_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844641_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844640_gyrA_13_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844639_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844637_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844636_gyrA_13_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844635_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844634_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844633_gyrA_5_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844632_gyrA_13_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844630_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844628_gyrA_11_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844626_gyrA_13_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844625_gyrA_11_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844622_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844621_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844620_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844619_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844618_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844617_gyrA_12_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3844616_gyrA_11_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480714_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480711_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480701_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480700_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480699_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480686_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480685_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480684_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480681_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480674_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480673_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480672_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480671_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480670_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480669_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480667_gyrA_4_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480666_gyrA_19_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480665_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480664_gyrA_8_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480662_gyrA_5_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480661_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480660_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480659_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480658_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480657_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480655_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480654_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480653_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480652_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480651_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480650_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480649_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480648_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480647_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480646_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480645_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480644_gyrA_3_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480643_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480642_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480641_gyrA_7_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480639_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480638_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480637_gyrA_1_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480636_gyrA_2_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480635_gyrA_10_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480634_gyrA_11_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480633_gyrA_6_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480631_gyrA_8_3	100	69	0	52	120	1	69	1.72E-47	144
gyra	ERR3480630_gyrA_10_3	100	69	0	52	120	1	69	1.72E-47	144
