Query.seq	Subject.seq	Percent.ID	Length	Mismatch	Query.start	Query.end	Subject.start	Subject.end	E.value	Bit.score
parc	ERR3844676_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844674_parC_20_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844672_parC_20_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844671_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844665_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844659_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844658_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844654_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844649_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844646_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844643_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844642_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844641_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844640_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844639_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844637_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844636_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844635_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844634_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844633_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844632_parC_10_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844630_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844628_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844626_parC_10_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844625_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844622_parC_13_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844621_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844620_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844619_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844618_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844617_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3844616_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480714_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480711_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480701_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480700_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480699_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480686_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480685_parC_17_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480684_parC_14_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480681_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480674_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480673_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480672_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480671_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480670_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480669_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480667_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480666_parC_23_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480665_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480664_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480662_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480661_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480660_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480659_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480658_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480657_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480655_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480654_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480653_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480652_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480651_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480650_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480649_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480648_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480647_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480646_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480645_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480644_parC_14_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480643_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480642_parC_21_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480641_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480639_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480638_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480637_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480636_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480635_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480634_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480633_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480631_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480630_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480629_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480628_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480627_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480626_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480625_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480624_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480623_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480621_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480620_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480619_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480618_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480617_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480616_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480615_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480614_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480613_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480612_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480611_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480610_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480609_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480608_parC_13_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480606_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480605_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480604_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480603_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480602_parC_12_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480601_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480600_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480597_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480596_parC_31_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480595_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480592_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480591_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480587_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480582_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480580_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480578_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480576_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480575_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480574_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480571_parC_18_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480570_parC_13_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480567_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480564_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480555_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480554_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480552_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480551_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480546_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480545_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480544_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480543_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480542_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480540_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480539_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480537_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480536_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480534_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480532_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480531_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480530_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480529_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480528_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480527_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480526_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480525_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480524_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480522_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480521_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480520_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480518_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480517_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480516_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480515_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480513_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480512_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480511_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480510_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480508_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480507_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480506_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480505_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480504_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480503_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480502_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480500_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480499_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480498_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480496_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480494_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480493_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480481_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480480_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480479_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480477_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480474_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480473_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480471_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480469_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480468_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480459_parC_16_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480458_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480452_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480451_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480449_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480447_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480441_parC_17_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480440_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480438_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480437_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480434_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480433_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480432_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480431_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480428_parC_11_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480424_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480423_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480421_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480420_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480419_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480417_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480415_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480414_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480411_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480410_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480406_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480402_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480401_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480400_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480399_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480398_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480396_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480395_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480391_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480390_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480389_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480388_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480386_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480385_parC_26_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480384_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480383_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480382_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480381_parC_29_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480380_parC_29_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480379_parC_12_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480378_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480377_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480376_parC_18_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480375_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480372_parC_17_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480371_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480368_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480367_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480363_parC_17_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480362_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480359_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480358_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480354_parC_18_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480352_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480351_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480350_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480348_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480346_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480345_parC_15_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480341_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480340_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480338_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480335_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480334_parC_13_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480332_parC_10_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480325_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480324_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480322_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480320_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480318_parC_17_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480317_parC_26_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480316_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480313_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480309_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480308_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480306_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480305_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480304_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480301_parC_16_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480300_parC_16_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480299_parC_10_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480298_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480297_parC_28_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480293_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480290_parC_14_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480289_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480288_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480279_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480277_parC_17_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480276_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480274_parC_16_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480270_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480269_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480266_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480265_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480264_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480263_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480262_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480261_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480260_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480258_parC_16_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480257_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480255_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480254_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480252_parC_14_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480248_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480240_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480239_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480237_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480236_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480235_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480234_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480233_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480232_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480231_parC_15_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480230_parC_15_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480229_parC_15_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480228_parC_15_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480226_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480225_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480219_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480215_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480212_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480210_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480209_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480208_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480204_parC_10_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480203_parC_10_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480198_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480193_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480192_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480190_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480188_parC_18_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480187_parC_18_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480185_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480184_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480183_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480182_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480181_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480180_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480178_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480177_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480175_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480173_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480171_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480170_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480169_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480166_parC_23_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480165_parC_22_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480160_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480158_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480148_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480144_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480143_parC_18_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480141_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480140_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480138_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480137_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480136_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480130_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480129_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	ERR3480122_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
